team,opponent,made,x,y,num,player,points,shot_type,date,venue
ADMU,FEU,1,22,27,3,A. Wong,2,jump shot,2018.10.20,SAC
ADMU,FEU,1,-69,2,4,A. Asistio,3,jump shot,2018.10.20,SAC
ADMU,FEU,0,38,66,19,T. Tio,3,jump shot,2018.10.20,SAC
ADMU,FEU,1,60,41,10,J. Mendoza,3,jump shot,2018.10.20,SAC
ADMU,FEU,1,-9,2,11,I. Go,2,jump shot,2018.10.20,SAC
ADMU,FEU,1,-7,0,3,A. Wong,2,jump shot,2018.10.20,SAC
ADMU,FEU,0,12,8,22,R. Verano,2,jump shot,2018.10.20,SAC
ADMU,FEU,0,-3,68,11,I. Go,3,jump shot,2018.10.20,SAC
ADMU,FEU,1,-6,3,34,A. Kouame,2,jump shot,2018.10.20,SAC
ADMU,FEU,0,5,73,34,A. Kouame,3,jump shot,2018.10.20,SAC
ADMU,FEU,0,26,69,11,I. Go,3,jump shot,2018.10.20,SAC
ADMU,FEU,1,7,5,5,G. Mamuyac,2,lay up,2018.10.20,SAC
ADMU,FEU,0,-62,100,27,S. Belangel,3,jump shot,2018.10.20,SAC
ADMU,FEU,1,-7,4,5,G. Mamuyac,2,jump shot,2018.10.20,SAC
ADMU,FEU,1,-7,3,4,A. Asistio,2,jump shot,2018.10.20,SAC
ADMU,FEU,1,-7,2,34,A. Kouame,2,alley oop,2018.10.20,SAC
ADMU,FEU,0,66,36,4,A. Asistio,3,jump shot,2018.10.20,SAC
ADMU,FEU,0,16,16,34,A. Kouame,2,jump shot,2018.10.20,SAC
ADMU,FEU,0,17,8,5,G. Mamuyac,2,jump shot,2018.10.20,SAC
ADMU,FEU,0,3,26,19,T. Tio,2,jump shot,2018.10.20,SAC
ADMU,FEU,1,7,4,34,A. Kouame,2,jump shot,2018.10.20,SAC
ADMU,FEU,1,1,2,34,A. Kouame,2,dunk,2018.10.20,SAC
ADMU,FEU,0,9,50,22,R. Verano,2,jump shot,2018.10.20,SAC
ADMU,FEU,1,8,4,34,A. Kouame,2,jump shot,2018.10.20,SAC
ADMU,FEU,0,15,80,19,T. Tio,3,jump shot,2018.10.20,SAC
ADMU,FEU,1,-5,2,34,A. Kouame,2,jump shot,2018.10.20,SAC
ADMU,FEU,1,-10,3,2,B. Andrade,2,lay up,2018.10.20,SAC
ADMU,FEU,0,-32,12,19,T. Tio,2,jump shot,2018.10.20,SAC
ADMU,FEU,0,-59,44,2,B. Andrade,3,jump shot,2018.10.20,SAC
ADMU,FEU,1,0,75,19,T. Tio,3,jump shot,2018.10.20,SAC
UST,NU,1,35,31,13,Z. Huang,2,jump shot,2018.10.21,FFVA
UST,NU,0,-8,2,13,Z. Huang,2,jump shot,2018.10.21,FFVA
UST,NU,0,-16,22,6,M. Lee,2,jump shot,2018.10.21,FFVA
UST,NU,0,19,33,13,Z. Huang,2,jump shot,2018.10.21,FFVA
UST,NU,0,-40,66,8,K. Zamora,3,jump shot,2018.10.21,FFVA
UST,NU,0,-10,2,27,C. Cansino,2,jump shot,2018.10.21,FFVA
UST,NU,1,1,26,11,E. Caunan,2,jump shot,2018.10.21,FFVA
UST,NU,0,-72,0,27,C. Cansino,3,jump shot,2018.10.21,FFVA
UST,NU,0,35,42,13,Z. Huang,2,jump shot,2018.10.21,FFVA
UST,NU,0,58,48,8,K. Zamora,3,jump shot,2018.10.21,FFVA
UST,NU,1,11,2,27,C. Cansino,2,jump shot,2018.10.21,FFVA
UST,NU,0,40,61,16,N. Consejo,3,jump shot,2018.10.21,FFVA
UST,NU,1,-6,0,26,G. Mahinay,2,jump shot,2018.10.21,FFVA
UST,NU,0,-6,34,7,J. Marcos,2,jump shot,2018.10.21,FFVA
UST,NU,0,1,6,16,N. Consejo,2,jump shot,2018.10.21,FFVA
UST,NU,0,6,9,16,N. Consejo,2,jump shot,2018.10.21,FFVA
UST,NU,0,31,68,5,R. Subido,3,jump shot,2018.10.21,FFVA
UST,NU,0,-70,-1,5,R. Subido,3,jump shot,2018.10.21,FFVA
UST,NU,0,-1,12,26,G. Mahinay,2,jump shot,2018.10.21,FFVA
UST,NU,0,14,20,15,T. Agustin,2,jump shot,2018.10.21,FFVA
UST,NU,0,5,31,16,N. Consejo,2,jump shot,2018.10.21,FFVA
UST,NU,0,-9,2,26,G. Mahinay,2,jump shot,2018.10.21,FFVA
UST,NU,1,37,65,5,R. Subido,3,jump shot,2018.10.21,FFVA
UST,NU,0,-51,55,27,C. Cansino,3,jump shot,2018.10.21,FFVA
UST,NU,1,69,0,5,R. Subido,3,jump shot,2018.10.21,FFVA
UST,NU,1,-2,19,13,Z. Huang,2,jump shot,2018.10.21,FFVA
UST,NU,1,-40,65,6,M. Lee,3,jump shot,2018.10.21,FFVA
UST,NU,0,0,76,13,Z. Huang,3,jump shot,2018.10.21,FFVA
UST,NU,0,-44,63,6,M. Lee,3,jump shot,2018.10.21,FFVA
UST,NU,0,12,8,11,E. Caunan,2,jump shot,2018.10.21,FFVA
UST,NU,1,-70,0,6,M. Lee,3,jump shot,2018.10.21,FFVA
UST,NU,0,-35,-2,11,E. Caunan,2,jump shot,2018.10.21,FFVA
UST,NU,0,66,28,5,R. Subido,3,jump shot,2018.10.21,FFVA
UST,NU,0,6,8,11,E. Caunan,2,jump shot,2018.10.21,FFVA
UST,NU,0,26,70,27,C. Cansino,3,jump shot,2018.10.21,FFVA
UST,NU,0,9,73,5,R. Subido,3,jump shot,2018.10.21,FFVA
UST,NU,0,30,69,6,M. Lee,3,jump shot,2018.10.21,FFVA
UST,NU,1,21,29,5,R. Subido,2,jump shot,2018.10.21,FFVA
UST,NU,0,5,84,8,K. Zamora,3,jump shot,2018.10.21,FFVA
UST,NU,1,7,35,13,Z. Huang,2,jump shot,2018.10.21,FFVA
UST,NU,0,-19,74,13,Z. Huang,3,jump shot,2018.10.21,FFVA
UST,NU,0,-20,37,11,E. Caunan,2,jump shot,2018.10.21,FFVA
UST,NU,0,0,24,6,M. Lee,2,jump shot,2018.10.21,FFVA
UST,NU,0,-19,36,27,C. Cansino,2,jump shot,2018.10.21,FFVA
UST,NU,0,-5,12,7,J. Marcos,2,jump shot,2018.10.21,FFVA
UST,NU,1,-4,17,26,G. Mahinay,2,jump shot,2018.10.21,FFVA
UST,NU,0,10,54,26,G. Mahinay,2,jump shot,2018.10.21,FFVA
UST,NU,0,69,-3,5,R. Subido,3,jump shot,2018.10.21,FFVA
UST,NU,1,-23,68,27,C. Cansino,3,jump shot,2018.10.21,FFVA
UST,NU,0,-40,68,5,R. Subido,3,jump shot,2018.10.21,FFVA
UST,NU,0,-14,3,2,I. Batalier,2,jump shot,2018.10.21,FFVA
UST,NU,0,-10,12,26,G. Mahinay,2,jump shot,2018.10.21,FFVA
UST,NU,1,1,12,26,G. Mahinay,2,jump shot,2018.10.21,FFVA
UST,NU,0,-35,67,5,R. Subido,3,jump shot,2018.10.21,FFVA
UST,NU,1,-51,54,5,R. Subido,3,jump shot,2018.10.21,FFVA
UST,NU,1,20,8,13,Z. Huang,2,jump shot,2018.10.21,FFVA
UST,NU,0,-1,12,6,M. Lee,2,jump shot,2018.10.21,FFVA
UST,NU,1,-69,0,5,R. Subido,3,jump shot,2018.10.21,FFVA
UST,NU,1,8,77,5,R. Subido,3,jump shot,2018.10.21,FFVA
UST,NU,0,48,58,27,C. Cansino,3,jump shot,2018.10.21,FFVA
UST,NU,0,16,13,6,M. Lee,2,jump shot,2018.10.21,FFVA
UST,NU,0,-67,31,6,M. Lee,3,jump shot,2018.10.21,FFVA
UST,NU,1,70,2,6,M. Lee,3,jump shot,2018.10.21,FFVA
UST,NU,1,-8,4,13,Z. Huang,2,jump shot,2018.10.21,FFVA
UST,NU,0,-70,-3,5,R. Subido,3,jump shot,2018.10.21,FFVA
UST,NU,0,-41,12,26,G. Mahinay,2,jump shot,2018.10.21,FFVA
UST,NU,1,-70,0,6,M. Lee,3,jump shot,2018.10.21,FFVA
UST,NU,0,-10,74,2,I. Batalier,3,jump shot,2018.10.21,FFVA
UST,NU,0,-1,9,2,I. Batalier,2,jump shot,2018.10.21,FFVA
UST,NU,0,61,47,5,R. Subido,3,jump shot,2018.10.21,FFVA
UST,NU,0,35,67,5,R. Subido,3,jump shot,2018.10.21,FFVA
UST,NU,0,16,81,27,C. Cansino,3,jump shot,2018.10.21,FFVA
UST,NU,0,-45,71,5,R. Subido,3,jump shot,2018.10.21,FFVA
NU,UST,1,-8,3,21,T. Rike,2,jump shot,2018.10.21,FFVA
NU,UST,0,-21,51,8,A. Joson,2,jump shot,2018.10.21,FFVA
NU,UST,0,-31,37,1,D. Ildefonso,2,jump shot,2018.10.21,FFVA
NU,UST,0,37,20,1,D. Ildefonso,2,jump shot,2018.10.21,FFVA
NU,UST,0,-31,25,6,J. Sinclair,2,jump shot,2018.10.21,FFVA
NU,UST,1,7,3,1,D. Ildefonso,2,lay up,2018.10.21,FFVA
NU,UST,0,-8,6,1,D. Ildefonso,2,jump shot,2018.10.21,FFVA
NU,UST,1,6,4,21,T. Rike,2,jump shot,2018.10.21,FFVA
NU,UST,0,-7,1,8,A. Joson,2,jump shot,2018.10.21,FFVA
NU,UST,1,-22,21,10,I. Gaye,2,jump shot,2018.10.21,FFVA
NU,UST,1,-31,16,8,A. Joson,2,jump shot,2018.10.21,FFVA
NU,UST,0,-7,41,10,I. Gaye,2,jump shot,2018.10.21,FFVA
NU,UST,0,18,0,9,J. Clemente,2,jump shot,2018.10.21,FFVA
NU,UST,0,11,29,21,T. Rike,2,jump shot,2018.10.21,FFVA
NU,UST,0,-44,10,9,J. Clemente,2,jump shot,2018.10.21,FFVA
NU,UST,1,11,3,21,T. Rike,2,jump shot,2018.10.21,FFVA
NU,UST,0,36,46,15,D. Yu,2,jump shot,2018.10.21,FFVA
NU,UST,0,-42,38,0,S. Ildefonso,2,jump shot,2018.10.21,FFVA
NU,UST,1,-14,2,0,S. Ildefonso,2,jump shot,2018.10.21,FFVA
NU,UST,1,-7,4,5,A. Diputado,2,lay up,2018.10.21,FFVA
NU,UST,0,28,23,0,S. Ildefonso,2,jump shot,2018.10.21,FFVA
NU,UST,1,-11,8,10,I. Gaye,2,jump shot,2018.10.21,FFVA
NU,UST,0,-12,75,5,A. Diputado,3,jump shot,2018.10.21,FFVA
NU,UST,0,-15,4,0,S. Ildefonso,2,jump shot,2018.10.21,FFVA
NU,UST,1,-47,27,9,J. Clemente,2,jump shot,2018.10.21,FFVA
NU,UST,1,-7,1,21,T. Rike,2,jump shot,2018.10.21,FFVA
NU,UST,1,49,60,1,D. Ildefonso,3,jump shot,2018.10.21,FFVA
NU,UST,0,-35,0,21,T. Rike,2,jump shot,2018.10.21,FFVA
NU,UST,0,-4,74,1,D. Ildefonso,3,jump shot,2018.10.21,FFVA
NU,UST,0,39,67,8,A. Joson,3,jump shot,2018.10.21,FFVA
NU,UST,0,8,7,10,I. Gaye,2,jump shot,2018.10.21,FFVA
NU,UST,1,-8,72,9,J. Clemente,3,jump shot,2018.10.21,FFVA
NU,UST,1,7,2,10,I. Gaye,2,jump shot,2018.10.21,FFVA
NU,UST,0,-35,14,10,I. Gaye,2,jump shot,2018.10.21,FFVA
NU,UST,1,7,0,5,A. Diputado,2,jump shot,2018.10.21,FFVA
NU,UST,0,42,67,1,D. Ildefonso,3,jump shot,2018.10.21,FFVA
NU,UST,0,-8,5,14,J. Galinato,2,jump shot,2018.10.21,FFVA
NU,UST,0,7,5,21,T. Rike,2,jump shot,2018.10.21,FFVA
NU,UST,1,5,4,6,J. Sinclair,2,jump shot,2018.10.21,FFVA
NU,UST,0,-63,41,8,A. Joson,3,jump shot,2018.10.21,FFVA
NU,UST,1,0,48,10,I. Gaye,2,jump shot,2018.10.21,FFVA
NU,UST,1,-7,1,21,T. Rike,2,jump shot,2018.10.21,FFVA
NU,UST,1,-5,3,1,D. Ildefonso,2,lay up,2018.10.21,FFVA
NU,UST,0,19,36,10,I. Gaye,2,jump shot,2018.10.21,FFVA
NU,UST,0,-39,4,10,I. Gaye,2,jump shot,2018.10.21,FFVA
NU,UST,1,14,73,9,J. Clemente,3,jump shot,2018.10.21,FFVA
NU,UST,0,-20,4,9,J. Clemente,2,jump shot,2018.10.21,FFVA
NU,UST,0,44,19,21,T. Rike,2,jump shot,2018.10.21,FFVA
NU,UST,0,-18,17,5,A. Diputado,2,jump shot,2018.10.21,FFVA
NU,UST,1,-65,36,15,D. Yu,3,jump shot,2018.10.21,FFVA
NU,UST,0,-58,53,9,J. Clemente,3,jump shot,2018.10.21,FFVA
NU,UST,1,-10,5,0,S. Ildefonso,2,jump shot,2018.10.21,FFVA
NU,UST,0,-10,20,19,J. Gallego,2,jump shot,2018.10.21,FFVA
NU,UST,0,9,2,21,T. Rike,2,jump shot,2018.10.21,FFVA
NU,UST,0,70,-7,15,D. Yu,3,jump shot,2018.10.21,FFVA
NU,UST,0,-72,-4,15,D. Yu,3,jump shot,2018.10.21,FFVA
NU,UST,1,-7,2,5,A. Diputado,2,lay up,2018.10.21,FFVA
NU,UST,0,15,33,9,J. Clemente,2,jump shot,2018.10.21,FFVA
NU,UST,0,60,40,9,J. Clemente,3,jump shot,2018.10.21,FFVA
NU,UST,0,-8,5,1,D. Ildefonso,2,jump shot,2018.10.21,FFVA
NU,UST,1,5,4,1,D. Ildefonso,2,lay up,2018.10.21,FFVA
NU,UST,1,-9,0,1,D. Ildefonso,2,lay up,2018.10.21,FFVA
NU,UST,0,-60,48,5,A. Diputado,3,jump shot,2018.10.21,FFVA
NU,UST,1,5,4,1,D. Ildefonso,2,lay up,2018.10.21,FFVA
NU,UST,0,7,3,8,A. Joson,2,jump shot,2018.10.21,FFVA
NU,UST,1,-19,13,10,I. Gaye,2,jump shot,2018.10.21,FFVA
UP,UE,1,0,7,0,B. Akhuetie,2,lay up,2018.10.21,FFVA
UP,UE,0,-31,15,13,J. Manzo,2,jump shot,2018.10.21,FFVA
UP,UE,1,-6,2,18,P. Desiderio,2,lay up,2018.10.21,FFVA
UP,UE,0,-17,4,13,J. Manzo,2,jump shot,2018.10.21,FFVA
UP,UE,0,52,9,15,C. Vito,2,jump shot,2018.10.21,FFVA
UP,UE,1,-5,1,13,J. Manzo,2,jump shot,2018.10.21,FFVA
UP,UE,0,41,25,18,P. Desiderio,2,jump shot,2018.10.21,FFVA
UP,UE,0,-59,44,33,D. Longa,3,jump shot,2018.10.21,FFVA
UP,UE,0,71,3,1,Ju. Gomez de Liaño,3,jump shot,2018.10.21,FFVA
UP,UE,0,-71,0,11,F. Tungcab,3,jump shot,2018.10.21,FFVA
UP,UE,1,-15,16,15,C. Vito,2,jump shot,2018.10.21,FFVA
UP,UE,0,-9,9,0,B. Akhuetie,2,jump shot,2018.10.21,FFVA
UP,UE,1,19,13,15,C. Vito,2,jump shot,2018.10.21,FFVA
UP,UE,1,-41,62,5,D. Dario,3,jump shot,2018.10.21,FFVA
UP,UE,0,68,24,18,P. Desiderio,3,jump shot,2018.10.21,FFVA
UP,UE,0,-1,37,1,Ju. Gomez de Liaño,2,jump shot,2018.10.21,FFVA
UP,UE,0,70,-4,17,F. Jaboneta,3,jump shot,2018.10.21,FFVA
UP,UE,1,7,2,0,B. Akhuetie,2,lay up,2018.10.21,FFVA
UP,UE,1,7,3,0,B. Akhuetie,2,lay up,2018.10.21,FFVA
UP,UE,0,-65,38,13,J. Manzo,3,jump shot,2018.10.21,FFVA
UP,UE,0,3,25,18,P. Desiderio,2,jump shot,2018.10.21,FFVA
UP,UE,0,-14,9,12,J. Lim,2,jump shot,2018.10.21,FFVA
UP,UE,0,45,14,18,P. Desiderio,2,jump shot,2018.10.21,FFVA
UP,UE,1,4,0,0,B. Akhuetie,2,jump shot,2018.10.21,FFVA
UP,UE,1,4,7,0,B. Akhuetie,2,jump shot,2018.10.21,FFVA
UP,UE,1,52,52,12,J. Lim,3,jump shot,2018.10.21,FFVA
UP,UE,1,8,0,18,P. Desiderio,2,jump shot,2018.10.21,FFVA
UP,UE,1,-47,57,1,Ju. Gomez de Liaño,3,jump shot,2018.10.21,FFVA
UP,UE,0,-56,59,1,Ju. Gomez de Liaño,3,jump shot,2018.10.21,FFVA
UP,UE,1,72,1,18,P. Desiderio,3,jump shot,2018.10.21,FFVA
UP,UE,0,1,27,1,Ju. Gomez de Liaño,2,jump shot,2018.10.21,FFVA
UP,UE,0,16,0,1,Ju. Gomez de Liaño,2,jump shot,2018.10.21,FFVA
UP,UE,1,0,8,1,Ju. Gomez de Liaño,2,lay up,2018.10.21,FFVA
UP,UE,0,-19,7,13,J. Manzo,2,jump shot,2018.10.21,FFVA
UP,UE,0,-5,10,0,B. Akhuetie,2,jump shot,2018.10.21,FFVA
UP,UE,1,7,4,10,D. Murrell,2,jump shot,2018.10.21,FFVA
UP,UE,0,-35,69,13,J. Manzo,3,jump shot,2018.10.21,FFVA
UP,UE,1,-9,5,0,B. Akhuetie,2,jump shot,2018.10.21,FFVA
UP,UE,0,-63,37,1,Ju. Gomez de Liaño,3,jump shot,2018.10.21,FFVA
UP,UE,0,-57,53,18,P. Desiderio,3,jump shot,2018.10.21,FFVA
UP,UE,1,8,2,0,B. Akhuetie,2,lay up,2018.10.21,FFVA
UP,UE,0,5,83,18,P. Desiderio,3,jump shot,2018.10.21,FFVA
UP,UE,0,-7,2,17,F. Jaboneta,2,jump shot,2018.10.21,FFVA
UP,UE,1,5,2,18,P. Desiderio,2,jump shot,2018.10.21,FFVA
UP,UE,1,42,24,1,Ju. Gomez de Liaño,2,jump shot,2018.10.21,FFVA
UP,UE,0,45,64,1,Ju. Gomez de Liaño,3,jump shot,2018.10.21,FFVA
UP,UE,1,-7,2,0,B. Akhuetie,2,lay up,2018.10.21,FFVA
UP,UE,1,-70,4,17,F. Jaboneta,3,jump shot,2018.10.21,FFVA
UP,UE,0,-70,-1,18,P. Desiderio,3,jump shot,2018.10.21,FFVA
UP,UE,1,9,2,1,Ju. Gomez de Liaño,2,jump shot,2018.10.21,FFVA
UP,UE,0,1,33,18,P. Desiderio,3,jump shot,2018.10.21,FFVA
UP,UE,0,-2,75,1,Ju. Gomez de Liaño,3,jump shot,2018.10.21,FFVA
UP,UE,1,1,14,5,D. Dario,2,lay up,2018.10.21,FFVA
UP,UE,0,19,20,15,C. Vito,2,jump shot,2018.10.21,FFVA
UP,UE,1,70,24,5,D. Dario,3,jump shot,2018.10.21,FFVA
UP,UE,1,37,67,5,D. Dario,3,jump shot,2018.10.21,FFVA
UP,UE,0,56,57,1,Ju. Gomez de Liaño,3,jump shot,2018.10.21,FFVA
UP,UE,1,-7,6,0,B. Akhuetie,2,jump shot,2018.10.21,FFVA
UP,UE,0,-65,40,5,D. Dario,3,jump shot,2018.10.21,FFVA
UP,UE,1,-15,6,0,B. Akhuetie,2,jump shot,2018.10.21,FFVA
UP,UE,1,-40,67,18,P. Desiderio,3,jump shot,2018.10.21,FFVA
UP,UE,1,-7,2,0,B. Akhuetie,2,jump shot,2018.10.21,FFVA
UP,UE,0,-67,-3,17,F. Jaboneta,3,jump shot,2018.10.21,FFVA
UP,UE,1,-14,18,5,D. Dario,2,jump shot,2018.10.21,FFVA
UP,UE,0,0,7,1,Ju. Gomez de Liaño,2,jump shot,2018.10.21,FFVA
UP,UE,0,-56,51,18,P. Desiderio,3,jump shot,2018.10.21,FFVA
UP,UE,0,72,0,17,F. Jaboneta,3,jump shot,2018.10.21,FFVA
UP,UE,1,7,3,13,J. Manzo,2,lay up,2018.10.21,FFVA
UP,UE,1,1,10,0,B. Akhuetie,2,jump shot,2018.10.21,FFVA
UP,UE,0,-40,2,10,D. Murrell,2,jump shot,2018.10.21,FFVA
UP,UE,1,-6,4,1,Ju. Gomez de Liaño,2,lay up,2018.10.21,FFVA
UE,UP,1,4,41,23,A. Pasaol,2,jump shot,2018.10.21,FFVA
UE,UP,1,22,12,23,A. Pasaol,2,jump shot,2018.10.21,FFVA
UE,UP,0,-47,20,23,A. Pasaol,2,jump shot,2018.10.21,FFVA
UE,UP,0,13,8,13,J. Strait,2,jump shot,2018.10.21,FFVA
UE,UP,0,-9,16,18,P. Manalang,2,jump shot,2018.10.21,FFVA
UE,UP,0,-3,27,21,W. Bartolome,2,jump shot,2018.10.21,FFVA
UE,UP,1,6,0,23,A. Pasaol,2,jump shot,2018.10.21,FFVA
UE,UP,0,-18,10,21,W. Bartolome,2,jump shot,2018.10.21,FFVA
UE,UP,0,-43,65,18,P. Manalang,3,jump shot,2018.10.21,FFVA
UE,UP,1,-7,2,1,C. Conner,2,lay up,2018.10.21,FFVA
UE,UP,1,-10,4,18,P. Manalang,2,lay up,2018.10.21,FFVA
UE,UP,1,9,3,13,J. Strait,2,lay up,2018.10.21,FFVA
UE,UP,0,8,18,9,J. Varilla,2,jump shot,2018.10.21,FFVA
UE,UP,1,1,6,9,J. Varilla,2,lay up,2018.10.21,FFVA
UE,UP,0,-37,18,17,R. Acuno,2,jump shot,2018.10.21,FFVA
UE,UP,0,50,61,9,J. Varilla,3,jump shot,2018.10.21,FFVA
UE,UP,1,37,65,26,J. Cullar,3,jump shot,2018.10.21,FFVA
UE,UP,1,67,34,9,J. Varilla,3,jump shot,2018.10.21,FFVA
UE,UP,0,-70,0,23,A. Pasaol,3,jump shot,2018.10.21,FFVA
UE,UP,0,22,71,9,J. Varilla,3,jump shot,2018.10.21,FFVA
UE,UP,1,6,0,7,A. Beltran,2,jump shot,2018.10.21,FFVA
UE,UP,0,52,48,18,P. Manalang,3,jump shot,2018.10.21,FFVA
UE,UP,0,0,62,23,A. Pasaol,2,jump shot,2018.10.21,FFVA
UE,UP,1,-9,6,23,A. Pasaol,2,lay up,2018.10.21,FFVA
UE,UP,1,-19,14,23,A. Pasaol,2,jump shot,2018.10.21,FFVA
UE,UP,1,-17,7,23,A. Pasaol,2,jump shot,2018.10.21,FFVA
UE,UP,0,7,4,23,A. Pasaol,2,jump shot,2018.10.21,FFVA
UE,UP,0,6,6,23,A. Pasaol,2,jump shot,2018.10.21,FFVA
UE,UP,1,-7,0,1,C. Conner,2,jump shot,2018.10.21,FFVA
UE,UP,1,0,36,18,P. Manalang,2,jump shot,2018.10.21,FFVA
UE,UP,1,-61,50,1,C. Conner,3,jump shot,2018.10.21,FFVA
UE,UP,0,-11,72,9,J. Varilla,3,jump shot,2018.10.21,FFVA
UE,UP,0,-18,21,18,P. Manalang,2,jump shot,2018.10.21,FFVA
UE,UP,1,-7,2,23,A. Pasaol,2,lay up,2018.10.21,FFVA
UE,UP,0,-7,53,23,A. Pasaol,2,jump shot,2018.10.21,FFVA
UE,UP,0,3,18,23,A. Pasaol,2,jump shot,2018.10.21,FFVA
UE,UP,1,-8,4,23,A. Pasaol,2,lay up,2018.10.21,FFVA
UE,UP,0,-48,99,9,J. Varilla,3,jump shot,2018.10.21,FFVA
UE,UP,0,42,12,23,A. Pasaol,2,jump shot,2018.10.21,FFVA
UE,UP,1,-6,2,23,A. Pasaol,2,lay up,2018.10.21,FFVA
UE,UP,0,38,24,26,J. Cullar,2,jump shot,2018.10.21,FFVA
UE,UP,1,-71,-3,18,P. Manalang,3,jump shot,2018.10.21,FFVA
UE,UP,0,-2,53,23,A. Pasaol,2,jump shot,2018.10.21,FFVA
UE,UP,1,-45,0,7,A. Beltran,2,jump shot,2018.10.21,FFVA
UE,UP,1,59,0,1,C. Conner,2,jump shot,2018.10.21,FFVA
UE,UP,0,31,68,7,A. Beltran,3,jump shot,2018.10.21,FFVA
UE,UP,0,11,13,13,J. Strait,2,jump shot,2018.10.21,FFVA
UE,UP,0,46,58,18,P. Manalang,3,jump shot,2018.10.21,FFVA
UE,UP,0,-2,75,9,J. Varilla,3,jump shot,2018.10.21,FFVA
UE,UP,1,-11,0,21,W. Bartolome,2,jump shot,2018.10.21,FFVA
UE,UP,1,6,4,23,A. Pasaol,2,jump shot,2018.10.21,FFVA
UE,UP,1,-9,2,18,P. Manalang,2,lay up,2018.10.21,FFVA
UE,UP,0,-17,-2,1,C. Conner,2,jump shot,2018.10.21,FFVA
UE,UP,0,-2,75,18,P. Manalang,3,jump shot,2018.10.21,FFVA
UE,UP,1,-20,2,23,A. Pasaol,2,jump shot,2018.10.21,FFVA
UE,UP,0,12,12,18,P. Manalang,2,jump shot,2018.10.21,FFVA
UE,UP,0,53,6,1,C. Conner,2,jump shot,2018.10.21,FFVA
UE,UP,0,16,53,13,J. Strait,2,jump shot,2018.10.21,FFVA
UE,UP,0,-69,0,1,C. Conner,3,jump shot,2018.10.21,FFVA
UE,UP,0,-37,40,9,J. Varilla,2,jump shot,2018.10.21,FFVA
UE,UP,1,13,73,81,J. Antiporda,3,jump shot,2018.10.21,FFVA
UE,UP,1,-30,64,9,J. Varilla,3,jump shot,2018.10.21,FFVA
UE,UP,0,64,38,9,J. Varilla,3,jump shot,2018.10.21,FFVA
UE,UP,0,-1,12,1,C. Conner,2,jump shot,2018.10.21,FFVA
UE,UP,1,-5,16,23,A. Pasaol,2,jump shot,2018.10.21,FFVA
UE,UP,0,-7,8,23,A. Pasaol,2,jump shot,2018.10.21,FFVA
UE,UP,1,-19,2,18,P. Manalang,2,lay up,2018.10.21,FFVA
UE,UP,1,10,55,18,P. Manalang,2,jump shot,2018.10.21,FFVA
ADMU,UE,0,-46,17,22,R. Verano,2,jump shot,2018.10.24,SAC
ADMU,UE,1,-2,7,19,T. Tio,2,lay up,2018.10.24,SAC
ADMU,UE,0,6,12,22,R. Verano,2,jump shot,2018.10.24,SAC
ADMU,UE,0,-15,79,0,T. Ravena,3,jump shot,2018.10.24,SAC
ADMU,UE,0,4,4,34,A. Kouame,2,jump shot,2018.10.24,SAC
ADMU,UE,1,-3,2,34,A. Kouame,2,jump shot,2018.10.24,SAC
ADMU,UE,1,55,49,22,R. Verano,3,jump shot,2018.10.24,SAC
ADMU,UE,0,4,79,0,T. Ravena,3,jump shot,2018.10.24,SAC
ADMU,UE,0,71,29,19,T. Tio,3,jump shot,2018.10.24,SAC
ADMU,UE,0,-9,15,0,T. Ravena,2,jump shot,2018.10.24,SAC
ADMU,UE,1,5,2,22,R. Verano,2,lay up,2018.10.24,SAC
ADMU,UE,1,51,70,22,R. Verano,3,jump shot,2018.10.24,SAC
ADMU,UE,1,-7,6,34,A. Kouame,2,jump shot,2018.10.24,SAC
ADMU,UE,0,7,11,0,T. Ravena,2,jump shot,2018.10.24,SAC
ADMU,UE,1,1,2,34,A. Kouame,2,dunk,2018.10.24,SAC
ADMU,UE,1,-3,0,0,T. Ravena,2,jump shot,2018.10.24,SAC
ADMU,UE,0,21,5,22,R. Verano,2,jump shot,2018.10.24,SAC
ADMU,UE,1,4,-1,10,J. Mendoza,2,lay up,2018.10.24,SAC
ADMU,UE,1,-4,1,22,R. Verano,2,lay up,2018.10.24,SAC
ADMU,UE,1,-5,2,10,J. Mendoza,2,lay up,2018.10.24,SAC
ADMU,UE,0,-51,83,13,W. Navarro,3,jump shot,2018.10.24,SAC
ADMU,UE,0,-47,56,3,A. Wong,3,jump shot,2018.10.24,SAC
ADMU,UE,0,70,35,10,J. Mendoza,3,jump shot,2018.10.24,SAC
ADMU,UE,1,-67,38,10,J. Mendoza,3,jump shot,2018.10.24,SAC
ADMU,UE,0,-6,7,13,W. Navarro,2,jump shot,2018.10.24,SAC
ADMU,UE,1,7,3,13,W. Navarro,2,jump shot,2018.10.24,SAC
ADMU,UE,1,-3,6,13,W. Navarro,2,jump shot,2018.10.24,SAC
ADMU,UE,1,60,50,10,J. Mendoza,3,jump shot,2018.10.24,SAC
ADMU,UE,0,66,48,10,J. Mendoza,3,jump shot,2018.10.24,SAC
ADMU,UE,0,69,41,13,W. Navarro,3,jump shot,2018.10.24,SAC
ADMU,UE,0,-9,-1,27,S. Belangel,2,jump shot,2018.10.24,SAC
